X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
0.8904748151751897,0.21768060117949056,-1.0716342454361572,0.036883147416572296,-1.4896631246988876,0.05921518781905689,0.14554450577594136,-1.2524771856191592,-0.26963124958115886,0.6575177141389591,-0.9476872507184547,1.5524282350867316,-0.8885035438924621,-0.6859411749617103,1.1308245479799337,0.6691210304314817,1.318552351493549,-0.3205779704530932,-0.09531384087539466,-1.2473791228302546
-0.3460533887536834,-1.4683081873664268,0.4244717516185139,1.4546445411120037,-0.19742344149197433,-1.2200058143362813,0.7539173327145087,-0.08578078495679642,1.3014338885202705,-1.8001999052439424,0.14800834239780947,0.9051269927094744,0.3344708234100648,-0.1820468315246077,-0.842832057717494,-1.6508968411558727,-0.8465156646940567,0.4674728856397961,0.3775811667113309,2.579406353415827
0.6994015645594273,1.1578139515564057,-0.7251596640130192,-1.2890701778202749,-0.1560373813522974,-0.049497587689563305,0.4730660694749393,-0.5102495685394802,1.2872221045129815,-0.38793281271281915,0.6843311483437376,0.5901934440282827,0.13868737227301464,-1.085929133082498,0.4890190857144506,-0.0702695671702284,0.9966735553401822,-0.45115770707017855,0.7758279980210773,-1.5622460184051168
-0.2782004233048073,1.6616008255358692,0.05681052049101015,-0.1829271602189106,1.4960902266385454,0.04930245576644998,0.4411474088683424,0.6349496587207619,0.6991863216586258,0.3808636078239191,0.09268467865033561,-1.3679096899816283,-0.002301551215804679,0.7197109906523177,-0.5791461887231054,0.1693633691091574,-0.008735975358891254,0.07880825342598492,0.5974859106663277,-0.17933761558859426
0.6572228758241576,-0.09897887020129474,-0.19853690688347084,1.2945225379403533,0.39754165997463337,0.5870150594080418,-0.48261610013775946,-0.2264958770278463,0.8990901564577976,1.5788397519084707,-0.578559927217651,-0.1576461243366467,-1.1714725916092361,-0.5843553887073191,0.3450840711039939,0.7129722656645889,-0.7183771570278632,0.11520468192813403,1.093087189840445,-1.7098009621755264
-1.0474264210463569,0.4933746236883763,0.3590322017032434,1.3895427103823437,0.6614132463412993,0.11392470529126035,0.7714164670469414,-0.12779765718861194,-0.21947492375372618,1.9385668105950165,0.6447811995876538,1.9819417087886746,1.0309730074315302,-0.27520504148380587,-0.6458971690047265,-0.7873709235071172,-1.2330813444171842,-1.7002967959741189,-1.1901111144209877,-0.9327071709048361
-1.5895828242164973,0.2952934615656724,1.4827594648630544,-0.5994282240885902,0.5999555739065702,-0.6225643741882726,0.8725006113840617,-1.3271414728471909,-0.5382889724574749,0.5558506200241496,-1.6789756177408564,-0.07325415573001061,1.3102646274173684,0.28683742865824047,0.4844432388143109,-2.292895583007104,-0.21156388654680786,1.1404113729988128,-0.16334369780278812,-0.43310474235673674
-0.9130289181857928,1.7317139104504518,-0.062023988139383535,-2.1180649557386935,0.9927490394020595,-0.9946177482611791,1.427964692170499,-0.15346251656238957,0.020796428262435745,0.19492472360447846,-0.4777288857648312,-0.4269128413948088,0.5312601459840902,0.2553395721789852,0.18844249825128467,-0.6506628023220783,1.0417154212734074,-0.7094383970979975,1.4251790811588805,-0.08140502506808815
2.001338924983162,-0.6022005764036297,-0.19859266530793618,-0.37592289456372674,0.6539866649142859,0.9587734982983477,-0.8037522634895494,-0.1850926271455407,0.8715929659321088,-0.8410256159282004,-0.308695050344657,-1.6744994888188411,-1.4152773483427803,-0.3531472362252358,1.3306591495262166,1.1618214189250278,1.0715746399010746,-0.1575095192517134,0.6350233649238132,-0.4589446856525783
0.27431241663872363,-1.3972647016184636,0.5975186409507792,0.12718886373978935,-1.3779515371497304,-0.8994565533300808,0.410678606431215,-0.7417615701187041,1.0685118074645295,-1.796578236620337,-0.28448279002615556,-0.3254274069157311,-1.2475891640378536,1.1890086167735057,0.4812371462446973,-0.3276479506433206,-0.7138151876750036,0.0419068897771481,1.5078653450764499,1.1730286706702306
