X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50
-1.0258180060811726,1.0127670380908391,-0.9029131096352493,0.4157991494002067,1.926170700608128,-1.1715286234140534,-0.423573099629991,-0.6886247917910012,1.081084607144667,1.0699175774014538,-0.7115044816859658,-0.3465435805573989,-0.7033598728758506,1.4760239259788845,-0.5486072741487671,0.794328999914447,-1.1923915441458648,-0.8516690578501304,0.34323703384465626,0.3402793975798382,-1.7183852078719213,0.5972055209920478,-0.4163519460346658,-1.1480942740261184,-0.8473518593309537,0.6650354060710202,0.4658470968397226,0.17207269782104498,-0.6732555667443421,2.5169677452098473,0.4799121775097297,-0.4957428370700564,1.061659475576012,-1.0346257060759199,-2.2818509749501485,-0.16584145601601616,-0.014820310793983868,0.06300224130419624,-0.11282635277028083,1.905305619915663,-0.016542737371147233,-0.9106844271819441,1.2583496740086555,-2.1048346558919553,-1.0307215903426825,-2.3410928188671933,-0.0677365912164642,0.7819863522391045,0.9778344035235097,0.461836076357114
-1.5337487656624094,1.701099829025752,-1.0770009208286346,-0.28713719416592604,1.5185196461752357,-0.009119670219327705,-1.3482012658868043,-1.3552006192036006,3.272309243676331,0.7947825702507955,-0.020949939342828877,-0.24224540514141787,0.7829818939182771,1.455996119791216,-2.0018231150489654,0.08675966704436239,-0.4570947081683427,0.33400369660511153,-0.053730622546913465,-0.7960782916235192,0.11051001102064818,1.077611617191795,-2.013512853587014,-2.925187583792863,0.7867284305678622,0.9148841625621683,0.8070949049792437,-0.5445973812024465,-0.4468663224637536,-0.1974765670774485,0.10205285905926818,-0.7997007353593452,0.19512878077694057,-1.36316484555491,-1.591015397827556,0.6546521887055893,0.4419361908845916,1.6830966687690176,-0.698610437613825,2.42637584887766,0.3658196330740003,1.062530625775558,1.3255027331959,-3.1362359130516246,-1.1875885118545508,-1.5412241701069775,9.286779741315265e-06,0.424952552730183,0.4305317084133496,1.846392545243587
2.145626810653088,-1.54840126095566,0.9506469689865399,-1.631231916311982,-0.6247939104420881,-0.9604678059384966,1.0627905209014907,1.1441457599230596,0.5049579052699661,-1.8841686383137835,-0.3958484240770047,0.7977482590988185,-0.38528282175336226,-0.8639598015107128,0.5565658889731739,-0.9716836672883852,0.5442882014594663,1.6300419944570408,-2.52327417306237,0.5494190347812704,-0.36374457919375136,0.4688233665615187,0.27201835078214914,-0.4150324050889133,-0.8792568427406919,-2.153912400965843,-0.3881702705954989,0.34893358191692564,1.0079669683274968,1.0431659802873463,-0.7053876877751839,0.06714454118960157,-0.6067835464574465,1.5999213741597682,0.34273012860294505,-0.548676048917808,-1.4353280811226778,0.7612626427954944,1.6863827707096308,-0.7102616799400673,-1.8912645178134226,-1.5722922915584867,0.3253226504204438,-0.8434642006010583,-0.06427890113646084,-0.4967965894531403,-1.0369709164100782,0.30920787512915104,-0.9456617895450191,-0.239273934466579
-0.20407276919466352,0.15131934226609065,0.17074555393806776,-0.08001458675970476,1.169164643808267,0.34858002248148245,-1.7221656156279714,-0.4375917156722505,1.249859267860269,1.0328135723762462,1.3466829913183398,-0.03589829975708609,0.011866594114287334,-0.06115538185672412,-1.1602571811283031,-0.10146828124875155,1.0602203907420638,-0.014417996376429983,0.037769918425966977,-0.42771016570681825,-1.6258789346917715,0.9542935955106628,-1.1246554953380534,-0.49185294729672696,0.5329957830779624,0.8788426896053012,-0.38172078554905964,-0.28458370904649505,0.7170172130562051,0.28194033487003173,-0.11624075100076388,-1.5372811068628158,1.5792609628349694,-0.7557170239980896,-0.896873908562401,1.5663884912776265,0.9080123530069154,-1.112925775453784,0.22140097630401892,0.09477344685787771,0.6187118524705733,-0.5419442591434921,1.2110245058341067,0.5824171036136925,-1.0932422265365125,-0.7717741699960917,1.6881827386776609,-1.3726885208042658,0.21922557840538145,0.63664748714146
0.14793804084702547,-1.117895473313807,-0.5103762024882321,-0.5724873630560647,-1.0831433341970702,-0.8659094439031487,1.1679327927831782,-0.07342270262679541,-1.4296614191384125,-0.6364928706739048,0.408521244595471,-0.20062454894183665,0.4238172634497677,0.7508495827061946,0.3880666927067595,-0.45499874366058285,0.0416810581443246,0.5739524523234597,0.18564954313775103,0.6912742472573703,-0.05637341776902335,-0.059328606685596585,1.1361651246918225,0.4293895956178501,0.45233799635896615,-0.22178975263601552,-0.6298700055249679,-0.2800492775765948,0.400777861989567,0.8415021242692649,0.7385277804615606,0.41055149126108964,-0.8456690936715346,1.477959973945614,0.028755019769153768,-0.7119750681417192,-1.2066636074165393,0.786574661855751,0.38384825262401684,-0.9432983775476591,-0.21586172353249627,-0.13443913975722013,-0.398381892050689,0.127371099728686,-1.18682707460697,-0.17694279797230095,-0.4268426960749995,0.14448712844145017,0.011950334349344581,-0.5275771391811126
1.2306408701064606,1.484801811550507,-1.1605956579325418,0.8734324487227809,-0.18924451471092538,0.29373913469867385,-1.042233507274153,-1.0913782619743264,2.2403937708913357,0.014626114827880572,0.6618403676955873,-0.20312464369149513,0.4911354241277536,0.5441782885812028,-0.7238362516781077,0.9884387638558484,0.6295777188706885,-1.1273081915341345,1.2782396336877635,-1.8530142278036528,0.37546165884998023,-1.1916943968800562,-1.6982708128259443,-1.2551819290317212,-0.708967993859594,0.7172834585430875,-0.7038977010136084,-0.5440736988283332,-0.9143110304411614,-0.34867017345337403,1.0800788842462996,-0.0962005666904309,0.7874197730734501,-1.3886133407013401,0.37430429316710034,1.2950807776326252,1.8294697002340081,-0.973332827830868,-0.810575576625189,0.6778296325405262,1.2541429244115836,-0.7910935212941294,0.39264142131923285,-1.006466051570403,-0.45680983997503444,-0.5153843298781399,-1.9151795303009695,-1.4842499850715125,-0.8293554209495898,-0.5573300882339627
-0.46337442667987494,0.5871216195616932,0.5173538414112138,0.5238440045551005,1.2574742084832409,-0.3831863586699073,0.7363713823995527,-1.22949834030369,1.6725435347568307,0.547079026375555,0.06088688652963213,0.4389361660812888,-1.2534701068618888,-0.320199780158622,-0.30775530313445926,-0.6316781604104825,-0.07849002639650285,-0.08359592563281103,0.034992648645389146,-0.37889451600835794,0.2051430437458022,-0.7598367031089632,-0.7182678943047017,-2.1496043890704173,-0.8444129787139397,0.23373225904043538,2.1979784915790823,-0.27319474044875147,-0.2290451227195207,1.5478727512483748,1.9266157777832675,0.01272681115085403,-0.36427785169623,-0.4378209643112258,-0.7585756615489626,0.6117315471635186,0.7790042643120139,0.9102271922362994,0.37737534062246475,0.3449358330487141,0.6366741176964852,2.061033766559454,0.568866534384242,-1.3402313244381843,-0.22214632391351702,1.0753376332649953,0.5905231015804059,0.2123915993561366,-0.13842778614978568,0.7841652029009079
0.1369494223688603,1.873293114037639,0.27923028833207275,-1.2962975696805943,-0.17182812851176668,-2.3969411247394796,-0.7040193306264521,1.1703803271938773,1.0437723759963413,-1.259351579286023,1.6355177461906925,1.0305784244937093,0.00867599763055595,0.6690334900887536,-0.21945462853216932,-1.339194552663916,1.5400534291843813,1.1357682209662265,-1.3584585140610734,-0.052100806274117714,-0.18483984805499779,0.7655484603439082,0.400539707743615,-0.2958509005525609,0.5908562032772243,-1.1631866592025188,-1.1593818968584395,0.9825202504002185,0.9469239838365462,-0.5401500514134061,-0.2534099220013873,-1.5967179217326697,0.5883823836277863,-2.1617293615216733,-0.05944129691103038,-0.5210481110158265,-0.9466048113834723,-0.5104200393496907,1.109369246702497,1.6923906346178308,-0.013462825426331445,0.24062943610999002,0.11616023969999316,-2.2256271895015676,-0.6252173075611969,0.14114233632418127,-0.16198513482087612,0.1832228562336458,-0.6990336686151427,-0.34100911621954516
0.070182935956583,-0.590111963819953,0.8171317933840295,0.13106421239793986,-0.9840270667944087,-0.6092869136001621,0.6097256468897813,0.05414725254188605,-1.8361238176337027,-0.6710040890350424,-0.2045752081744818,0.4430642247754283,1.0237374755079915,-1.6557906658334733,0.8481116949084878,-0.9878493001560407,-0.5261778267988912,0.24662016792833263,-0.23769417173159474,-0.05271976927841793,-0.11233251639924964,0.3274798500844414,1.0315233896004814,1.1263831413036816,-0.7201936699358596,-1.565600590832032,-0.7411979980771394,-0.22895376110551327,-0.025621233177905645,-0.5284245078212957,-1.1798492653714419,1.485748355912524,-0.042923675865536234,0.661054556438193,1.412494908154312,-0.5973033596820326,-0.20513038731333452,-0.6912718947167349,1.0665148088214609,0.43518005463264264,-0.08629995234589802,0.03197101824557824,-0.8875327763147016,0.9795343425859376,0.843639452574398,0.3901778387886447,-0.7712571832373605,0.6550007804576067,-0.05091502163370541,-0.3814496806793207
-0.2757712473680406,0.5860475926748782,1.3801269572556407,0.02786197921265721,0.7238640883665182,-0.5912704710140453,-2.310556713680333,-0.5464388761454023,1.1228649450002566,0.6510608446826918,0.051369421403155084,-0.5341572856165657,0.18767383212483132,0.5759244267352788,-2.164670751037122,0.15006062179888213,-0.2575911830206168,-0.7435600165929002,1.4678499559077995,-1.5015756517423102,1.2880613755300223,0.10990807063984045,-2.377038783766063,-1.3659880049316988,0.5145501867429684,1.348903584739904,1.2676230337772252,0.30019585992149866,1.9359699143355742,1.0890119950759332,1.8759895804953792,-0.2348783932380735,0.09391649262982714,-0.7760852717258413,-1.0275160874717941,0.301355364085841,1.615383061728908,-0.7793122975374214,-1.8817051845601307,0.39042998500194104,-2.5290609640242248,-0.9027686962989918,1.3687882964217895,-0.45451937087658645,-1.5663941270255435,0.3816471507631084,0.2631455768941319,-2.576026008084304,-0.04888050766912228,-0.7818059585350065
