X1,X2,X3,X4,X5,X6
0.9272764051729643,-0.10835438424897198,-1.2126087254815414,1.5200232014885766,-0.7093487275378861,-0.21535821738229663
0.0785098333069607,-0.7301380738045485,-0.3549655709748521,0.5524883666320733,0.24824598421340238,2.1663034772618253
-0.18497294895162789,-0.013911932286144516,1.2715783002730632,0.2548385152155574,0.5670163869010714,-0.18336880440265657
0.6500069826774706,-1.1658854990152376,-0.3363582421283284,0.10450243452807369,0.507903646392148,1.623501931802962
-0.1937973133562714,-0.032940215301878274,1.041116072005408,-0.7467175255746805,0.6270230428147479,-1.441464955858287
-0.2566940026726252,0.102045053919116,-0.2025819258509192,-0.11783905340907205,-0.6106794398119992,-1.5776899387228538
-0.8559593431885161,0.6182744001511585,0.4734195630095471,0.28286082339939883,0.41183562639573196,1.0486519110810972
-0.7574729742596209,-0.9626047664712747,-0.16771711061523029,0.32091902001495115,-0.11120672131800152,0.3648413623426657
1.0157273518176027,-0.40875642864437695,1.7181540418309051,1.1889352893301306,-0.2444519451282168,-0.38514055397152097
0.5075800325506284,0.3944679227254309,1.1104300844931765,-0.37218424755797197,0.5006016861504483,-2.1536453006566387
-0.2383131854372751,2.102807998640807,0.043441977521750504,-1.6258659505855415,1.2792092204077004,-1.413749496813491
-0.6027021073217151,0.5035566692072352,0.439136819665042,0.10168127379560776,-0.7086091338882153,-0.5921324979465648
-0.3996830418181135,1.1161065083347972,-0.6571018652003532,-0.7988646031682666,0.3040488107915018,-0.4912546245072776
0.22409981854870542,0.18713901370914074,0.750948811961536,-0.37914125212012567,-0.49129505920719063,0.7949458152335459
0.42447662744868236,0.6457834405369891,-0.15349331722223988,-0.19238103821805927,0.34488141224948665,0.9610125950685442
-0.5096399113508081,1.3987788600784268,-1.2486792477599,-1.434865314680679,0.857315361303753,-0.6489164533540925
-0.7251628083226213,0.2270998556638,1.4881515046888911,-0.22505626543220397,-1.4591402251180616,-0.606565146878611
0.35311549261436886,0.8850427874486847,0.7553448017293862,0.08206733845652087,0.5826455841807707,-0.9035061853118134
0.4826670030925014,2.2802307949322067,0.6534779279531314,0.7359516963161195,0.41670956726550556,-1.6407660188048612
-0.6704476668264945,0.22545578180573464,-1.3627375455864346,-1.0878334114395936,-0.5124722041298104,0.30717004013872645
-1.546233149413043,0.07419807652636079,1.6306390013421506,-1.2765059006258308,-0.17909599555359304,1.1481349413987254
0.4798387454025906,-1.3229701312965112,-0.6667541331941774,1.3638045451753091,-0.7532302992251644,-0.9503116769487754
2.0614680427662355,-0.5904622219467448,0.5425232447905683,0.5448288485183871,-0.39154050042266814,1.2880776563662208
0.6190869122544752,-0.023203024174165813,-0.9508215902742843,1.2879236332116337,0.36952947386031565,-1.5663090074520891
1.0430023378939666,-1.8130915692714904,-0.20469798672930484,1.4406666971841247,-0.7086445638260164,1.1798284799928473
-0.5045887221506387,0.631345372887128,0.9304703249021531,-0.09002640997824159,-0.23150566470518147,-0.7555303237814935
1.0714400589801765,-0.6886211131998472,1.8603178739223138,0.37207308610594325,0.8663254709415122,0.26550704762952215
-0.21808575481025394,0.5406659769598496,0.746958736293797,0.6461879163770543,-0.16676090125106066,0.3024072759189967
0.5959767016368722,-0.9324447829147225,0.4715915236165498,0.13094401263432692,-0.7537594885333276,0.35612198503250053
1.3811910183419276,0.09490067197695588,1.1935077975700765,0.4715552251421625,0.15373532574048143,-1.1156877688509512
0.3127408573901273,-0.5532964213679407,0.6452940444814159,0.7166706161402272,-1.4291877279050966,-0.6180863638924718
0.6790123109747422,-0.5387089592725566,0.2648859319516253,-0.6482843439118983,0.17215418853550252,0.3118805503140187
-1.135419000143748,1.3677760449293106,0.5389070851599026,-1.3169414275147104,-0.8095522609211172,-0.6591853859018462
2.199473758500528,0.04171884487237195,-0.8518236879311136,1.0836356734696155,0.6207149296189263,0.4956167604521246
-0.6733859795235843,0.7308705682343106,-2.7508200299413534,-0.5119277654715245,0.285067967944551,-1.4716991248432092
-0.8117489369387885,-0.31540954268662147,-0.3957902059344478,0.26197668055162954,-0.5904536986476888,0.3433073772673007
-0.5225803631713583,0.3585803049659811,0.9020272167436938,-0.08997182889131078,0.7117377223418176,-1.23237059913708
-0.1588858003071703,1.110160082071706,0.5938120960780529,-0.5450382544329331,-1.6422835334737964,-0.14084342845735265
1.3134651127068209,-1.0297439951182592,0.0790245907165722,0.40677560078103964,1.3306296986815178,0.509933928201675
1.0846063241100385,0.6738260577840492,-0.11730357524356037,-0.23712437279981974,-0.3193432624474955,0.5768820484162018
-0.18598665851106308,0.49749213258455,-1.2039403290362467,-1.2426912142920052,-0.28797560985301107,0.901578544189815
0.4260252568009817,-0.8623143159486726,-1.6625042425920005,1.1750558449174837,0.6777250554734193,0.4863698869588517
-1.1427372348447222,1.3604784700016581,-0.189634108402412,-0.7232446220746644,-1.229450929980804,-0.4342524237553942
0.16701730792452496,-1.0518799577826274,-0.332961598743644,-0.0009586999911812264,-0.6593157353689979,1.6169572481113879
-1.3413183161880686,0.0897734004072205,0.6153218357452309,0.39457801343528304,-1.1353483384469654,0.13944144980248319
0.16087022379455015,-0.9505372543506231,-0.1757183831987262,0.7784002889345202,0.4733218852899909,0.9247814425875086
2.9004719248958164,-0.11899614026166305,-1.7813290571525733,1.4749703683234876,0.7306649865074475,-0.46615159246710675
-0.4422853244047644,-1.0878668343216313,0.06898782988265649,0.0930587808689234,-0.6337356499046469,1.8241970543969164
0.74142974091912,1.360032990438007,-0.8834980010259992,-0.3290238419477955,-0.6066004834074196,-0.25019991250059237
0.6877169199889468,0.35533402836443206,0.5939707219635894,1.194376074944706,-0.5200315770265471,0.2852038801907456
